# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	62556
#@/user_id	3341f95e-2102-4b54-a91e-f7eb6dfaf9d9
hui lai le mei you 	回來了沒有	c=1 d=1 t=55819
hui lai le ne 	回來了呢	c=1 d=1 t=19544
hui lai le zhi hou 	回來了之後	c=1 d=1 t=51810
hui lai lo 	回來咯	c=1 d=1 t=281
hui lai wa 	回來哇	c=2 d=1.956 t=31579
hui lai ya 	會來呀	c=1 d=1 t=8839
hui lai zhi hou 	回來之後	c=1 d=1 t=51815
hui le 	回了	c=2 d=1.98511 t=32153
hui long guan 	回龍觀	c=1 d=1 t=57343
hui lv 	匯率	c=1 d=1 t=38417
hui pu 	惠普	c=1 d=1 t=19735
hui qu 	回去	c=29 d=1 t=61847
hui qu le 	回去了	c=3 d=1.00047 t=15156
hui rang ni 	會讓你	c=1 d=1 t=8764
hui se 	灰色	c=1 d=1 t=58386
hui shi 	回事	c=1 d=1 t=8193
hui shou 	回收	c=1 d=0.100614 t=35610
hui shuo 	會說	c=1 d=1 t=32717
hui tan 	回彈	c=1 d=1 t=27048
hui tie 	回帖	c=1 d=1 t=45320
hui tou 	回頭	c=9 d=1 t=56970
hui wan er 	會玩兒	c=1 d=1 t=25837
hui wo 	回我	c=1 d=1 t=969
hui xia qu 	會下去	c=1 d=1 t=14324
hui yi 	會議	c=6 d=1.98514 t=48794
hui yong 	會用	c=1 d=1 t=36385
hui you 	會有	c=6 d=1 t=46194
hui you jian 	會郵件	c=1 d=1 t=46476
hui yuan 	會員	c=9 d=1.00102 t=61660
hui zai 	會在	c=1 d=1 t=59612
hui zong 	彙總	c=3 d=1.37908 t=39803
hui zuo 	會做	c=1 d=1 t=45923
hun 	婚	c=1 d=1 t=35474
hun 	混	c=2 d=1 t=53966
hun le 	混了	c=2 d=1.96561 t=58218
hun li 	婚禮	c=2 d=1.97531 t=10792
hun sha 	婚紗	c=1 d=1 t=35488
hun sha zhao 	婚紗照	c=2 d=1.96079 t=30709
hun shen 	渾身	c=1 d=1 t=31951
hun xiao 	混淆	c=4 d=1.98511 t=55026
huo 	或	c=2 d=1 t=41223
huo 	活	c=16 d=1 t=55709
huo 	火	c=4 d=1.77105 t=56048
huo 	貨	c=1 d=1 t=22339
huo bi 	火幣	c=6 d=1 t=53745
huo che 	火車	c=1 d=1 t=13554
huo dong 	活動	c=8 d=1 t=58759
huo dong de 	活動的	c=1 d=1 t=46365
huo dong le 	活動了	c=1 d=1 t=49238
huo guo 	火鍋	c=2 d=1.06561 t=34759
huo ji 	夥計	c=0 d=0.1 t=2301
huo jia 	貨架	c=3 d=2.6922 t=5031
huo la la 	火辣辣	c=2 d=1.9802 t=22291
huo li 	活力	c=1 d=1 t=11837
huo qi 	火氣	c=1 d=1 t=51155
huo qu 	獲取	c=30 d=1.00001 t=57682
huo rong 	火絨	c=2 d=1 t=45849
huo shan 	火山	c=1 d=1 t=8462
huo ti 	活體	c=1 d=1 t=57340
huo xiang 	藿香	c=1 d=1 t=30133
huo ying 	霍營	c=1 d=1 t=42466
huo yong 	或用	c=0 d=0.1 t=28818
huo zhe 	或者	c=69 d=1 t=59643
huo zhe 	活着	c=1 d=1 t=51197
huo zhe shi 	或者是	c=1 d=1 t=7994
huo zhe shuo 	或者說	c=1 d=1 t=26521
huo zhe yi hou 	或者以後	c=1 d=1 t=36234
ios 	iOS	c=1 d=1 t=62062
iphone 	iPhone	c=9 d=4.37858 t=61818
ji 	即	c=2 d=1 t=40033
ji 	及	c=19 d=1.98511 t=54802
ji 	寄	c=3 d=1 t=45083
ji 	幾	c=3 d=1.09926 t=55437
ji 	急	c=2 d=1.09802 t=28745
ji 	擠	c=4 d=1.9802 t=6791
ji 	機	c=18 d=1.00167 t=59386
ji 	積	c=2 d=1 t=10151
ji 	級	c=5 d=2.34551 t=29164
ji 	記	c=4 d=1 t=56506
ji 	集	c=4 d=1.00064 t=49868
ji 	雞	c=1 d=1 t=51689
ji ba 	雞巴	c=1 d=1 t=9314
ji ben 	基本	c=9 d=1.00002 t=57070
ji ben shang 	基本上	c=31 d=1.02586 t=60234
ji ben shang jiu shi 	基本上就是	c=1 d=1 t=49019
ji ben shang shi 	基本上是	c=1 d=1 t=28704
ji bian 	畸變	c=1 d=1.09656 t=5916
ji bie 	級別	c=2 d=1 t=43068
ji bu ji 	急不急	c=1 d=0.1 t=40317
ji bu ji de 	記不記得	c=1 d=1 t=15953
ji bu qing 	記不清	c=1 d=1 t=61417
ji cha 	極差	c=1 d=1 t=2837
ji chang 	機場	c=1 d=1 t=38831
ji cheng 	繼承	c=2 d=1.99501 t=38902
ji cheng 	集成	c=3 d=1.6308 t=39930
ji chi 	雞翅	c=1 d=1 t=61869
ji chu 	基礎	c=4 d=1 t=18546
ji chu 	寄出	c=2 d=1.01441 t=1539
ji ci 	幾次	c=4 d=1 t=59132
ji cuo 	記錯	c=0 d=0.1 t=23676
ji cuo le 	記錯了	c=4 d=1.02075 t=62488
ji dan 	雞蛋	c=3 d=1.14156 t=15966
ji dao 	寄到	c=2 d=1 t=45089
ji de 	記得	c=29 d=1.00573 t=61702
ji de shi 	記得是	c=1 d=1 t=60449
ji di 	基底	c=1 d=1 t=16809
ji di 	極低	c=2 d=1 t=28449
ji di tie 	擠地鐵	c=2 d=1 t=4783
ji dian 	幾點	c=15 d=0.935102 t=60694
ji dian ji 	集電極	c=0 d=0.1 t=35550
ji dian ji ni 	集電極你	c=1 d=1 t=35551
ji dian zou 	幾點走	c=2 d=1.02522 t=41950
ji dian zou ya 	幾點走呀	c=1 d=1 t=29196
ji diao 	擠掉	c=1 d=1 t=6799
ji du 	季度	c=1 d=1 t=32321
ji duan 	極端	c=1 d=1 t=21177
ji fang 	機房	c=3 d=1 t=57929
ji fen 	積分	c=2 d=1 t=42418
ji gao 	極高	c=1 d=1 t=29013
ji ge 	幾個	c=14 d=1 t=60673
ji gen 	幾根	c=1 d=1.09501 t=13788
ji hao 	幾號	c=1 d=1 t=50434
ji hu shi 	幾乎是	c=1 d=1 t=37620
ji hua 	計劃	c=7 d=1 t=51975
ji hui 	幾回	c=1 d=1 t=37618
ji hui 	機會	c=6 d=1 t=60146
ji huo 	激活	c=4 d=1 t=53076
ji ji 	積極	c=3 d=1 t=57105
ji ke 	即可	c=5 d=1 t=58880
ji ke 	極客	c=6 d=1 t=60816
ji kuai 	幾塊	c=0 d=0.1 t=21961
ji le 	極了	c=2 d=1.91393 t=38857
ji lei 	積累	c=1 d=1 t=56825
ji lei dao 	積累到	c=1 d=1 t=24516
ji lu 	記錄	c=25 d=1 t=59623
ji lv 	機率	c=1 d=1 t=17041
ji miao 	幾秒	c=1 d=1 t=5643
ji neng 	既能	c=2 d=1 t=38410
ji nian 	幾年	c=3 d=1 t=45045
ji nian qian 	幾年前	c=0 d=0.1 t=40379
ji nian qian le 	幾年前了	c=1 d=1 t=40380
ji pi 	雞皮	c=1 d=1 t=58737
ji piao 	機票	c=7 d=1.81873 t=58821
ji pin 	極品	c=1 d=1 t=54901
ji qi 	機器	c=19 d=0.100011 t=55451
ji qi le 	機器了	c=1 d=1 t=21946
ji qi ren 	機器人	c=11 d=0.1 t=59887
ji qi ren de 	機器人的	c=1 d=1 t=59888
ji qi shang 	機器上	c=2 d=1 t=46299
ji qi shi jue 	機器視覺	c=2 d=1 t=38081
ji qi xue xi 	機器學習	c=7 d=1 t=31127
ji qi zhi xin 	機器之心	c=1 d=1 t=1384
ji qian 	幾千	c=0 d=0.1 t=60299
ji qian kuai qian 	幾千塊錢	c=1 d=1 t=60300
ji qiao 	技巧	c=2 d=1 t=14662
ji qing 	激情	c=1 d=1 t=58536
ji ran 	既然	c=2 d=1 t=51566
ji ru 	記入	c=1 d=1 t=57060
ji sheng 	寄生	c=2 d=1.9802 t=41577
ji shi 	即使	c=2 d=1 t=23405
ji shi 	即食	c=1 d=0.747641 t=5356
ji shi 	及時	c=1 d=1 t=33229
ji shi yan wo 	即食燕窩	c=1 d=1 t=5349
ji shu 	基數	c=3 d=2.60425 t=41050
ji shu 	技術	c=24 d=1 t=61002
ji shu 	計數	c=1 d=1 t=20884
ji shu zhan 	技術棧	c=3 d=1.93239 t=43727
ji suan 	計算	c=9 d=1.00057 t=61322
ji suan ji 	計算機	c=7 d=1.92774 t=55349
ji suan qi 	計算器	c=2 d=1 t=29940
ji suan su du 	計算速度	c=3 d=1 t=23366
ji ti 	集體	c=1 d=1 t=50479
ji tian 	幾天	c=9 d=1 t=49830
ji tiao 	幾條	c=0 d=0.1 t=61667
ji tou 	幾頭	c=1 d=1 t=58025
ji wan ge 	幾萬個	c=1 d=1 t=4504
ji xia 	幾下	c=0 d=0.1 t=36185
ji xian lin 	季羨林	c=1 d=1 t=1412
ji xian qi 	集線器	c=1 d=1 t=16117
ji xiang 	機箱	c=3 d=1 t=47007
ji xiang wu 	吉祥物	c=1 d=1 t=1540
ji xiao 	績效	c=2 d=1.95123 t=25707
ji xie 	機械	c=4 d=1.00017 t=57899
ji xie bi 	機械臂	c=5 d=1.96561 t=59601
ji xu 	繼續	c=17 d=1.02746 t=54292
ji xu shui ba 	繼續睡吧	c=1 d=1 t=16175
ji xue bang 	雞血棒	c=10 d=3.36663 t=45692
ji yan 	急眼	c=1 d=1 t=21214
ji yi 	記憶	c=2 d=1 t=16820
ji yin 	基因	c=1 d=1 t=57083
ji yong 	即用	c=1 d=1 t=34785
ji yu 	基於	c=15 d=1.01535 t=59310
ji zhang 	幾張	c=2 d=1 t=53834
ji zhang 	記賬	c=1 d=1 t=36284
ji zhen 	急診	c=1 d=1 t=31498
ji zhi 	極致	c=3 d=1 t=37228
ji zhi 	機制	c=6 d=1 t=53703
ji zhi 	機智	c=2 d=1 t=59238
ji zhong 	集中	c=1 d=1 t=58654
ji zi 	機子	c=1 d=1 t=31320
jia 	佳	c=1 d=1 t=40506
jia 	假	c=3 d=1 t=60062
jia 	價	c=1 d=1 t=54226
jia 	加	c=55 d=1.30929 t=62339
jia 	夾	c=5 d=1.1882 t=45995
jia 	家	c=37 d=1.12127 t=60471
jia 	架	c=0 d=0.1 t=2952
jia 	甲	c=1 d=1 t=30525
jia ban 	加班	c=23 d=1.00002 t=58419
jia ban fei 	加班費	c=2 d=1.90484 t=48166
jia ban le 	加班了	c=1 d=1 t=4408
jia dao 	加到	c=1 d=1 t=54646
jia de 	假的	c=1 d=1 t=32358
jia de 	加的	c=1 d=1 t=41837
jia duo 	加多	c=0 d=0.1 t=46696
jia duo jiu 	加多久	c=1 d=1 t=46697
jia fang 	家紡	c=1 d=1 t=11968
jia fang 	甲方	c=2 d=1 t=11967
jia fen 	加分	c=1 d=1 t=59750
jia ge 	價格	c=21 d=1.9854 t=61698
jia ge 	加個	c=3 d=1.09501 t=41267
jia ge de 	加個的	c=1 d=1 t=41268
jia gong chang 	加工廠	c=3 d=1 t=22295
jia gou 	架構	c=8 d=1 t=47151
jia guo 	加過	c=1 d=1 t=52404
jia hao 	加號	c=1 d=1 t=49217
jia jia 	加加	c=1 d=1 t=35684
jia jiao 	家教	c=1 d=1.07531 t=36629
jia jin 	加緊	c=1 d=1 t=28664
jia jin lai 	加進來	c=2 d=1.96079 t=43298
jia jin qu 	加進去	c=1 d=1 t=5280
jia ju 	傢俱	c=2 d=1 t=62297
jia le 	加了	c=5 d=1 t=61117
jia le 	嫁了	c=1 d=1 t=8420
jia le ge 	加了個	c=2 d=1.96079 t=39256
jia li 	家裏	c=1 d=1 t=49692
jia li mian 	家裏面	c=4 d=1 t=53338
jia li tou 	家裏頭	c=1 d=1 t=34509
jia li you 	家裏有	c=1 d=1 t=24253
jia meng 	加盟	c=2 d=1.97531 t=4166
jia mi 	加密	c=6 d=1 t=57707
jia mi fang shi 	加密方式	c=1 d=1 t=8254
jia na da 	加拿大	c=4 d=1.89137 t=54053
jia neng 	佳能	c=1 d=1 t=10476
jia qi lai 	加起來	c=1 d=1 t=14768
jia qian 	價錢	c=11 d=1 t=42475
jia qian le 	價錢了	c=2 d=1 t=4737
jia qiang 	加強	c=2 d=1.9802 t=11303
jia quan 	甲醛	c=1 d=1 t=45046
jia ren 	家人	c=1 d=1 t=21905
jia ru 	加入	c=10 d=1.00002 t=59301
jia ru dao 	加入到	c=1 d=1 t=13802
jia sai 	加塞	c=1 d=1 t=38852
jia sai 	加賽	c=1 d=1 t=38851
jia shang 	加上	c=4 d=1 t=54612
jia shi 	駕駛	c=2 d=1 t=43873
jia shi qi 	加溼器	c=2 d=1.11475 t=59832
jia shu 	家屬	c=2 d=1.97531 t=23667
jia su 	加速	c=5 d=1 t=61230
jia su qi 	加速器	c=2 d=1.93707 t=50254
jia suo 	加鎖	c=1 d=1 t=55795
jia ting 	家庭	c=2 d=1 t=28370
jia wan 	加完	c=0 d=0.1 t=22929
jia wan le 	加完了	c=1 d=1 t=22930
jia xia 	加下	c=1 d=1 t=42328
jia yi 	加一	c=1 d=1 t=1912
jia yi ge 	加一個	c=1 d=1 t=55101
jia yi xia 	加一下	c=1 d=1 t=62340
jia yong 	家用	c=1 d=1 t=12757
jia you 	加油	c=11 d=1.99501 t=60385
jia you le 	加油了	c=1 d=1 t=1462
jia you zuo 	加油做	c=1 d=1 t=4154
jia yuan 	家園	c=1 d=1 t=58650
jia zai 	加載	c=1 d=1 t=51061
jia zhao 	駕照	c=3 d=1 t=42455
jia zhuang 	假裝	c=1 d=1 t=17142
jian 	件	c=1 d=0.1 t=56692
jian 	姦	c=1 d=1 t=1788
jian 	建	c=6 d=1.98511 t=28602
jian 	減	c=15 d=1 t=58969
jian 	見	c=5 d=1 t=56908
jian 	鍵	c=4 d=1 t=50152
jian 	間	c=3 d=1 t=55401
jian bang 	建幫	c=1 d=1 t=28595
jian ce 	檢測	c=39 d=1.80252 t=61651
jian cha 	檢查	c=16 d=2.93131 t=60464
jian cha chu 	檢查出	c=1 d=1 t=4347
jian cha le yi xia 	檢查了一下	c=1 d=1 t=24563
jian cha yi xia 	檢查一下	c=1 d=1 t=38533
jian cheng 	簡稱	c=1 d=1 t=33366
jian chi 	堅持	c=1 d=1 t=8600
jian dan 	煎蛋	c=1 d=1 t=51398
jian dan 	簡單	c=9 d=1 t=56340
jian dan de 	簡單地	c=0 d=0.1 t=22692
jian dan de yi bi 	簡單地一筆	c=1 d=1 t=22693
jian dan dian er shuo 	簡單點兒說	c=1 d=1 t=34842
jian dao 	剪刀	c=1 d=1 t=16610
jian dao 	見到	c=1 d=1 t=40862
jian de 	建德	c=0 d=0.1 t=60660
jian de men 	建德門	c=1 d=1 t=60661
jian ding 	鑑定	c=1 d=1 t=36540
jian fa 	減法	c=1 d=1 t=6158
jian fei 	減肥	c=0 d=0.1 t=31532
jian feng shi fan 	見風使帆	c=1 d=1 t=13667
jian ge 	間隔	c=1 d=1 t=47085
jian guo 	堅果	c=0 d=0.1 t=38797
jian guo 	見過	c=4 d=1 t=51472
jian guo yun 	堅果雲	c=6 d=1 t=58361
jian hao 	尖號	c=1 d=1 t=41993
jian hao 	建好	c=1 d=1 t=20156
jian hao 	見好	c=1 d=1 t=20157
jian ji 	剪輯	c=4 d=1.93239 t=56582
jian jian 	見見	c=1 d=1 t=19960
jian jian dan dan 	簡簡單單	c=1 d=1 t=49026
jian jie 	簡介	c=2 d=1 t=25123
jian jie 	簡潔	c=1 d=1 t=56562
jian kang 	健康	c=2 d=1 t=44406
jian kong 	監控	c=19 d=1 t=62074
jian le 	剪了	c=1 d=1 t=16611
jian li 	建立	c=1 d=0.1 t=43931
jian li 	簡歷	c=16 d=1.00708 t=51835
jian li zai 	建立在	c=1 d=1 t=43932
jian mao 	鍵帽	c=4 d=1.97531 t=51749
jian ming 	簡明	c=2 d=1.93239 t=55429
jian mo 	建模	c=5 d=1 t=51665
jian pan 	鍵盤	c=27 d=1 t=56169
jian pan dian 	鍵盤墊	c=1 d=1 t=16675
jian qie 	剪切	c=1 d=1 t=36440
jian rong 	兼容	c=2 d=1 t=54120
jian shao 	減少	c=1 d=1 t=36359
jian shao le 	減少了	c=1 d=1 t=10626
jian she 	建設	c=2 d=1 t=62087
jian shen 	健身	c=0 d=0.1 t=55212
jian shen you yong 	健身游泳	c=1 d=1 t=55213
jian shi 	監視	c=1 d=1 t=48391
jian shi 	見識	c=1 d=1 t=43889
jian shu 	鍵鼠	c=1 d=1 t=46747
jian ting 	監聽	c=4 d=1 t=52401
jian tou fa 	剪頭髮	c=3 d=1 t=49458
jian xiao 	見笑	c=2 d=1.99501 t=15511
jian yao 	簡要	c=4 d=2.13394 t=33485
jian yi 	建議	c=5 d=1 t=47511
jian zhi 	兼職	c=4 d=1 t=4711
jian zhi 	剪紙	c=1 d=1 t=51287
jian zhi 	簡直	c=2 d=1 t=60861
jiang 	將	c=17 d=1 t=58868
jiang 	獎	c=4 d=1.9802 t=61336
jiang 	蔣	c=1 d=1 t=45005
jiang 	講	c=13 d=1 t=60604
jiang 	醬	c=6 d=1.01133 t=50885
jiang ba 	將把	c=1 d=1 t=49209
jiang bu liao 	講不了	c=1 d=1 t=21593
jiang dao li 	講道理	c=1 d=1 t=27274
jiang de 	講得	c=1 d=1 t=23403
jiang dian 	講點	c=0 d=0.1 t=12658
jiang dian er 	講點兒	c=1 d=1 t=12659
jiang guo 	講過	c=1 d=1 t=43866
jiang ji 	降級	c=4 d=1.00031 t=43357
jiang jia 	降價	c=1 d=1 t=619
jiang jiang 	講講	c=1 d=1 t=13456
jiang jin 	獎金	c=2 d=1.98511 t=25691
jiang jiu 	將就	c=2 d=1 t=59208
jiang jiu 	講究	c=1 d=1 t=19588
jiang ke 	講課	c=1 d=1 t=1582
jiang le 	降了	c=1 d=1 t=28197
jiang li 	獎勵	c=1 d=1 t=32422
jiang nan 	江南	c=1 d=1 t=30751
jiang xin 	匠心	c=0 d=0.1 t=5336
jiang xin ying zao 	匠心營造	c=1 d=1 t=5337
jiang yao 	將要	c=2 d=1.9802 t=33492
jiang yi qi 	講義氣	c=1 d=1 t=25733
jiang zao 	降噪	c=4 d=1 t=60755
jiang zao er ji 	降噪耳機	c=1 d=1 t=37042
jiang zhe 	江浙	c=0 d=0.1 t=9020
jiang zhe hu 	江浙忽	c=2 d=1.96079 t=9029
jiao 	交	c=31 d=1 t=59885
jiao 	叫	c=13 d=1 t=61204
jiao 	姣	c=1 d=1 t=4378
jiao 	嬌	c=1 d=1 t=4381
jiao 	教	c=3 d=1.28508 t=60137
jiao 	絞	c=1 d=1 t=2404
jiao 	腳	c=4 d=0.1 t=50203
jiao 	膠	c=2 d=1.42316 t=16835
jiao 	角	c=3 d=2.16932 t=45788
jiao ben 	腳本	c=14 d=1 t=53640
jiao ben ne 	腳本呢	c=1 d=1 t=32917
jiao cai 	教材	c=1 d=1 t=50179
jiao cheng 	教程	c=17 d=2.24066 t=56060
jiao da 	交大	c=1 d=1 t=39650
jiao dai 	交代	c=1 d=1 t=9340
jiao de 	交的	c=4 d=1 t=28220
jiao dian 	焦點	c=1 d=1 t=7813
jiao dian er 	交點兒	c=1 d=1 t=36725
jiao du 	角度	c=2 d=0.1 t=53850
jiao fei 	繳費	c=1 d=1 t=28977
jiao feng niao 	角蜂鳥	c=1 d=1 t=45616
jiao fu 	交付	c=1 d=1.08511 t=30060
jiao gao 	較高	c=1 d=1 t=56695
jiao ge 	交個	c=1 d=1 t=937
jiao gei 	交給	c=4 d=1 t=37978
jiao hu 	交互	c=13 d=3.92844 t=56841
jiao hua 	澆花	c=1 d=1 t=10841
jiao huai 	教壞	c=1 d=1 t=51178
jiao huan ji 	交換機	c=1 d=1 t=42410
jiao juan 	膠捲	c=4 d=1 t=35202
jiao ke 	教課	c=1 d=1 t=1190
jiao le 	交了	c=4 d=1 t=49829
jiao liu 	交流	c=7 d=1.84789 t=38277
jiao liu de 	交流的	c=1 d=1 t=9569
jiao liu qun 	交流羣	c=1 d=1 t=26315
jiao liu yi xia 	交流一下	c=1 d=1 t=27338
jiao na 	繳納	c=2 d=1.87372 t=30663
jiao nang 	膠囊	c=0 d=0.1 t=4440
jiao nang ji 	膠囊機	c=3 d=1 t=10237
jiao ni 	教你	c=2 d=1 t=23324
jiao pian 	膠片	c=6 d=1 t=35199
jiao qing 	矯情	c=1 d=1 t=44368
jiao qu 	叫去	c=1 d=1 t=31519
jiao ren 	叫人	c=1 d=1 t=54107
jiao sha 	叫啥	c=5 d=1.99501 t=56984
jiao shang 	交上	c=1 d=1 t=36877
jiao shang 	叫上	c=3 d=1 t=55732
jiao she 	交涉	c=1 d=1 t=6535
jiao shui 	澆水	c=1 d=1 t=26480
jiao shui 	膠水	c=1 d=1 t=45919
jiao tong 	交通	c=1 d=1 t=52363
jiao tong gong ju 	交通工具	c=1 d=1 t=42986
jiao wo 	叫我	c=1 d=1 t=48290
jiao wo 	教我	c=1 d=1 t=1635
jiao xia qu 	叫下去	c=1 d=1 t=21073
jiao xun 	教訓	c=1 d=1 t=14060
jiao yan 	校驗	c=1 d=1 t=59303
jiao yi 	交易	c=19 d=1.05054 t=61508
jiao yi guo cheng zhong 	交易過程中	c=1 d=1 t=20900
jiao yi liang 	交易量	c=7 d=2.89319 t=21427
jiao yi xi tong 	交易系統	c=1 d=1 t=6309
jiao yi zhong le 	交易中了	c=1 d=1 t=35469
jiao you 	交友	c=1 d=1 t=58181
jiao yu 	教育	c=4 d=1.9802 t=7447
jiao yu you hui 	教育優惠	c=1 d=1 t=437
jiao yuan dan bai 	膠原蛋白	c=1 d=1 t=37688
jiao zi 	餃子	c=1 d=1 t=22305
jiao zuo 	叫做	c=1 d=1 t=56838
jie 	傑	c=2 d=1 t=50646
jie 	姐	c=14 d=1.001 t=61852
jie 	捷	c=1 d=1 t=36926
jie 	接	c=17 d=1 t=60858
jie 	節	c=2 d=1 t=60836
jie 	結	c=1 d=1 t=35478
jie 	藉	c=1 d=1 t=51332
jie 	街	c=2 d=1 t=50474
jie chu 	接出	c=2 d=1.00054 t=18587
jie chu 	接觸	c=3 d=1.00078 t=22095
jie dao 	接到	c=8 d=1 t=54434
jie dian 	節點	c=2 d=1 t=33496
jie ding 	界定	c=1 d=1 t=29544
jie duan 	階段	c=3 d=1 t=38865
jie fang lu 	解放路	c=0 d=0.199501 t=5049
jie fu 	姐夫	c=5 d=3.58489 t=46442
jie gou 	結構	c=4 d=0.1 t=61323
jie gou guang 	結構光	c=1 d=1 t=61324
jie gou ti 	結構提	c=1 d=1 t=3115
jie gu yan 	節骨眼	c=1 d=1 t=12256
jie guo 	接過	c=1 d=1 t=46197
jie guo 	結果	c=23 d=1.86502 t=59627
jie he 	結合	c=3 d=1 t=53666
jie hun 	結婚	c=2 d=1 t=41914
jie huo 	截獲	c=1 d=1 t=28778
jie jia ri 	節假日	c=1 d=1 t=35378
jie jie 	姐姐	c=8 d=1 t=61270
jie jie 	節節	c=1 d=1 t=47328
jie jin 	接近	c=2 d=1.00494 t=8731
jie jing 	捷徑	c=1 d=1 t=61458
jie jue 	解決	c=30 d=0.100001 t=61553
jie jue fang an 	解決方案	c=3 d=1 t=40021
jie jue le 	解決了	c=1 d=1 t=39530
jie jue wen ti 	解決問題	c=1 d=1 t=25394
jie jue xia 	解決下	c=1 d=1 t=61554
jie kou 	接口	c=22 d=9.91429 t=56295
jie kou 	藉口	c=1 d=1 t=16743
jie le 	借了	c=1 d=1 t=51328
jie le 	接了	c=1 d=1 t=59341
jie lun shi 	結論是	c=1 d=1 t=27291
jie men 	姐們	c=0 d=0.1 t=19380
jie mian 	界面	c=5 d=1 t=35809
jie ni 	接你	c=5 d=1 t=39580
jie ni 	藉你	c=1 d=1 t=12514
jie ou 	解藕	c=1 d=1 t=34330
jie ru 	接入	c=5 d=1 t=57670
jie shang 	街上	c=1 d=1 t=4032
jie shao 	介紹	c=8 d=1 t=39899
jie shao yi xia 	介紹一下	c=1 d=1 t=11781
jie shi 	解釋	c=4 d=1 t=29998
jie shou 	接受	c=8 d=1.00018 t=54815
jie shou 	接收	c=5 d=1 t=58491
jie shu 	結束	c=6 d=0.1 t=48641
jie shu le 	結束了	c=1 d=1 t=48642
jie suo 	解鎖	c=3 d=1 t=15884
jie tou 	接頭	c=1 d=1 t=51028
jie tou 	街頭	c=1 d=1 t=10524
jie tu 	截圖	c=13 d=1.99501 t=61452
jie wo 	藉我	c=2 d=1 t=9800
jie xi 	解析	c=15 d=1 t=58845
jie xi dao 	解析到	c=1 d=1 t=39286
jie xia 	接下	c=1 d=1 t=51538
jie xia lai 	接下來	c=3 d=1 t=34255
jie ya 	解壓	c=1 d=1 t=12274
jie yong 	借用	c=1 d=1 t=57607
jie yu 	結餘	c=2 d=1.98511 t=36349
jie yue 	節約	c=1 d=1 t=40152
jie zhi 	戒指	c=1 d=1 t=35485
jie zhi 	截至	c=1 d=1 t=26330
jie zou 	節奏	c=5 d=1 t=48288
jin 	巾	c=1 d=1 t=14096
jin 	斤	c=1 d=1 t=59494
jin 	盡	c=7 d=1 t=58976
jin 	緊	c=3 d=1 t=43158
jin 	近	c=5 d=1 t=60169
jin 	進	c=4 d=0.100216 t=47011
jin 	金	c=1 d=1 t=50405
jin bu 	進補	c=1 d=1 t=44999
jin bu liao 	進不了	c=1 d=1 t=47009
jin bu qu 	進不去	c=1 d=1 t=7227
jin cheng 	進程	c=1 d=1 t=55383
jin cou 	緊湊	c=1 d=1 t=37508
jin du 	進度	c=9 d=1 t=56773
jin e 	金額	c=2 d=1 t=54151
jin gang 	金剛	c=0 d=0.1 t=31125
jin gang xia 	金剛俠	c=1 d=1 t=31126
jin hou 	今後	c=3 d=1.00005 t=40285
jin ji 	緊急	c=1 d=1 t=27826
jin kou che 	進口車	c=0 d=0.1 t=4531
jin kuai 	儘快	c=8 d=1.2334 t=53218
jin lai 	進來	c=5 d=0.1 t=59770
jin lai ba 	進來吧	c=1 d=1 t=24648
jin lai zhe 	進來這	c=1 d=1 t=32729
jin le 	進了	c=3 d=1.99501 t=54627
jin li 	盡力	c=1 d=1 t=1400
jin liang 	儘量	c=5 d=1 t=40200
jin men 	進門	c=2 d=1.00961 t=33750
jin nian 	今年	c=9 d=1 t=47906
jin po 	緊迫	c=1 d=0.1 t=30048
jin qi 	近期	c=1 d=1 t=22562
jin qu 	進去	c=3 d=1 t=53208
jin ru 	進入	c=2 d=1 t=58102
jin shi dun 	金士頓	c=3 d=1.21182 t=31619
jin shu 	金屬	c=1 d=1 t=53416
jin shui 	進水	c=1 d=1 t=48498
jin shui le ba 	進水了吧	c=1 d=1 t=26764
jin tian 	今天	c=161 d=1.24446 t=61840
jin tian neng 	今天能	c=1 d=1 t=58418
jin tou 	盡頭	c=1 d=1 t=56349
jin xin 	盡心	c=2 d=1.72253 t=34719
jin xing 	進行	c=37 d=1 t=56705
jin xing ti huan qie tu 	進行替換切圖	c=1 d=1 t=30038
jin yi bu 	進一步	c=1 d=1 t=38767
jin yong 	禁用	c=2 d=1.99501 t=61974
jin zao 	儘早	c=1 d=1 t=29963
jin zhan 	進展	c=4 d=2.95072 t=30062
jin zhang 	緊張	c=3 d=1 t=58264
jin zhi 	禁止	c=3 d=1 t=61881
jin zi ta 	金字塔	c=1 d=1 t=42865
jing 	井	c=2 d=1 t=35441
jing 	京	c=4 d=1 t=60007
jing 	晶	c=11 d=1 t=61319
jing 	精	c=1 d=1 t=6560
jing 	鏡	c=1 d=1 t=3063
jing 	靖	c=8 d=2.97521 t=47110
jing 	頸	c=2 d=1.9802 t=1380
jing 	驚	c=2 d=1 t=35890
jing cai 	精彩	c=1 d=1 t=59747
jing chang 	經常	c=9 d=1.93707 t=42352
jing dai 	驚呆	c=0 d=0.1 t=38824
jing dai le 	驚呆了	c=1 d=1 t=38825
jing dian 	經典	c=3 d=1.31192 t=56843
